date,gpu architecture,percentage
2019-04-01,GCN 5.0,0.006999999999999999
2019-04-01,Generation 7.5,0.0033
2019-04-01,Generation 9.0,0.0095
2019-04-01,Generation 8.0,0.004399999999999999
2019-04-01,Generation 9.5,0.020399999999999998
2019-04-01,Maxwell,0.04830000000000001
2019-04-01,Kepler 2.0,0.0039
2019-04-01,Fermi,0.002
2019-04-01,Fermi 2.0,0.0035
2019-04-01,Kepler,0.022699999999999998
2019-04-01,Pascal,0.3348
2019-04-01,Maxwell 2.0,0.05960000000000001
2019-06-01,GCN 3.0,0.0043
2019-06-01,GCN 4.0,0.0347
2019-06-01,Unknown,0.06839999999999999
2019-06-01,TeraScale 3,0.0014000000000000002
2019-06-01,TeraScale 2,0.0007
2019-06-01,GCN 1.0,0.013099999999999999
2019-06-01,GCN 2.0,0.0026
2019-06-01,GCN 5.0,0.0075
2019-06-01,Generation 7.5,0.0034999999999999996
2019-06-01,Generation 9.0,0.0091
2019-06-01,Generation 8.0,0.0041
2019-06-01,Generation 9.5,0.019999999999999997
2019-06-01,Maxwell,0.0445
2019-06-01,Kepler 2.0,0.0034
2019-06-01,Fermi,0.0018
2019-06-01,Fermi 2.0,0.0031
2019-06-01,Kepler,0.021500000000000005
2019-06-01,Pascal,0.3601
2019-06-01,Maxwell 2.0,0.0601
2019-07-01,GCN 3.0,0.0044
2019-07-01,GCN 4.0,0.0351
2019-07-01,Unknown,0.0714
2019-07-01,TeraScale 3,0.0018000000000000004
2019-07-01,TeraScale 2,0.0007999999999999999
2019-07-01,GCN 1.0,0.013199999999999998
2019-07-01,GCN 2.0,0.0025
2019-07-01,GCN 5.0,0.0078000000000000005
2019-07-01,Generation 7.5,0.0037
2019-07-01,Generation 9.0,0.0098
2019-07-01,Generation 8.0,0.0045
2019-07-01,Generation 9.5,0.022199999999999998
2019-07-01,Maxwell,0.04530000000000001
2019-07-01,Kepler 2.0,0.0036999999999999997
2019-07-01,Fermi,0.0019000000000000002
2019-07-01,Fermi 2.0,0.0032
2019-07-01,Kepler,0.021
2019-07-01,Pascal,0.3512
2019-07-01,Maxwell 2.0,0.05770000000000001
2019-08-01,GCN 3.0,0.0048000000000000004
2019-08-01,GCN 4.0,0.0355
2019-08-01,Unknown,0.0665
2019-08-01,TeraScale 3,0.0016000000000000003
2019-08-01,TeraScale 2,0.0007
2019-08-01,GCN 1.0,0.013199999999999998
2019-08-01,GCN 2.0,0.0025
2019-08-01,GCN 5.0,0.0085
2019-08-01,Generation 7.5,0.0038
2019-08-01,Generation 9.0,0.0095
2019-08-01,Generation 8.0,0.0044
2019-08-01,Generation 9.5,0.0228
2019-08-01,Maxwell,0.0468
2019-08-01,Kepler 2.0,0.0036999999999999997
2019-08-01,Fermi,0.002
2019-08-01,Fermi 2.0,0.0032
2019-08-01,Kepler,0.0216
2019-08-01,Pascal,0.35079999999999995
2019-08-01,Maxwell 2.0,0.0588
2019-09-01,GCN 3.0,0.0044
2019-09-01,GCN 4.0,0.0385
2019-09-01,Unknown,0.0665
2019-09-01,TeraScale 3,0.0016000000000000005
2019-09-01,TeraScale 2,0.0007
2019-09-01,GCN 1.0,0.012599999999999998
2019-09-01,GCN 2.0,0.0024000000000000002
2019-09-01,GCN 5.0,0.009
2019-09-01,Generation 7.5,0.0037
2019-09-01,Generation 9.0,0.0096
2019-09-01,Generation 8.0,0.0043
2019-09-01,Generation 9.5,0.024
2019-09-01,Maxwell,0.045000000000000005
2019-09-01,Kepler 2.0,0.0034
2019-09-01,Fermi,0.0019000000000000002
2019-09-01,Fermi 2.0,0.0031000000000000003
2019-09-01,Kepler,0.021800000000000003
2019-09-01,Pascal,0.35109999999999997
2019-09-01,Maxwell 2.0,0.058199999999999995
2019-10-01,GCN 3.0,0.0042
2019-10-01,GCN 4.0,0.0436
2019-10-01,Unknown,0.0694
2019-10-01,TeraScale 3,0.0016000000000000003
2019-10-01,TeraScale 2,0.0007
2019-10-01,GCN 1.0,0.011999999999999999
2019-10-01,GCN 2.0,0.0023
2019-10-01,RDNA 1.0,0.002
2019-10-01,GCN 5.0,0.011399999999999999
2019-10-01,GCN 5.1,0.0003
2019-10-01,Generation 7.5,0.0037
2019-10-01,Generation 9.0,0.009300000000000001
2019-10-01,Generation 8.0,0.0040999999999999995
2019-10-01,Generation 9.5,0.0253
2019-10-01,Maxwell,0.0424
2019-10-01,Kepler 2.0,0.0033
2019-10-01,Fermi,0.0018
2019-10-01,Fermi 2.0,0.003
2019-10-01,Kepler,0.020399999999999998
2019-10-01,Pascal,0.3651999999999999
2019-10-01,Turing 16,0.031
2019-10-01,Maxwell 2.0,0.0553
2019-10-01,Turing,0.04820000000000001
2019-11-01,GCN 3.0,0.0043
2019-11-01,GCN 4.0,0.043
2019-11-01,Unknown,0.06199999999999999
2019-11-01,TeraScale 3,0.0016000000000000003
2019-11-01,TeraScale 2,0.0007999999999999999
2019-11-01,GCN 1.0,0.011499999999999998
2019-11-01,GCN 2.0,0.0022
2019-11-01,RDNA 1.0,0.003
2019-11-01,GCN 5.0,0.0118
2019-11-01,GCN 5.1,0.0003
2019-11-01,Generation 7.5,0.0036
2019-11-01,Generation 9.0,0.0089
2019-11-01,Generation 8.0,0.004
2019-11-01,Generation 9.5,0.0258
2019-11-01,Maxwell,0.04230000000000002
2019-11-01,Kepler 2.0,0.0033
2019-11-01,Fermi,0.002
2019-11-01,Fermi 2.0,0.003
2019-11-01,Kepler,0.019699999999999995
2019-11-01,Pascal,0.3405
2019-11-01,Turing 16,0.034600000000000006
2019-11-01,Maxwell 2.0,0.0538
2019-11-01,Turing,0.055400000000000005
2019-12-01,GCN 3.0,0.0034000000000000002
2019-12-01,GCN 4.0,0.0353
2019-12-01,Unknown,0.0502
2019-12-01,TeraScale 3,0.0009000000000000002
2019-12-01,TeraScale 2,0.0006000000000000001
2019-12-01,GCN 1.0,0.0091
2019-12-01,GCN 2.0,0.0018
2019-12-01,RDNA 1.0,0.0029
2019-12-01,GCN 5.0,0.0095
2019-12-01,GCN 5.1,0.0002
2019-12-01,Generation 7.5,0.003
2019-12-01,Generation 9.0,0.007199999999999999
2019-12-01,Generation 8.0,0.0031999999999999997
2019-12-01,Generation 9.5,0.0216
2019-12-01,Maxwell,0.033299999999999996
2019-12-01,Kepler 2.0,0.0025
2019-12-01,Fermi,0.0013
2019-12-01,Fermi 2.0,0.0024000000000000002
2019-12-01,Kepler,0.0149
2019-12-01,Pascal,0.27309999999999995
2019-12-01,Turing 16,0.030700000000000005
2019-12-01,Maxwell 2.0,0.042199999999999994
2019-12-01,Turing,0.052700000000000004
2020-02-01,GCN 3.0,0.0047
2020-02-01,GCN 4.0,0.0504
2020-02-01,Unknown,0.06390000000000001
2020-02-01,TeraScale 3,0.0013000000000000002
2020-02-01,TeraScale 2,0.0006000000000000001
2020-02-01,GCN 1.0,0.0115
2020-02-01,GCN 2.0,0.0021
2020-02-01,RDNA 1.0,0.0064
2020-02-01,GCN 5.0,0.0143
2020-02-01,GCN 5.1,0.0003
2020-02-01,Generation 7.5,0.0037999999999999996
2020-02-01,Generation 9.0,0.0089
2020-02-01,Generation 8.0,0.0038
2020-02-01,Generation 9.5,0.0279
2020-02-01,Maxwell,0.0442
2020-02-01,Kepler 2.0,0.0031999999999999997
2020-02-01,Fermi,0.0019
2020-02-01,Fermi 2.0,0.0029000000000000002
2020-02-01,Kepler,0.018699999999999994
2020-02-01,Pascal,0.3469
2020-02-01,Turing 16,0.059300000000000005
2020-02-01,Maxwell 2.0,0.052000000000000005
2020-02-01,Turing,0.0729
2020-03-01,GCN 3.0,0.0048000000000000004
2020-03-01,GCN 4.0,0.053899999999999997
2020-03-01,Unknown,0.0679
2020-03-01,TeraScale 3,0.0013000000000000002
2020-03-01,TeraScale 2,0.0007999999999999999
2020-03-01,GCN 1.0,0.012799999999999999
2020-03-01,GCN 2.0,0.002
2020-03-01,RDNA 1.0,0.0072
2020-03-01,GCN 5.0,0.0154
2020-03-01,GCN 5.1,0.0003
2020-03-01,Generation 7.5,0.0042
2020-03-01,Generation 9.0,0.0099
2020-03-01,Generation 8.0,0.0046
2020-03-01,Generation 9.5,0.031
2020-03-01,Maxwell,0.047
2020-03-01,Kepler 2.0,0.0034
2020-03-01,Fermi,0.0021000000000000003
2020-03-01,Fermi 2.0,0.0033000000000000004
2020-03-01,Kepler,0.019799999999999995
2020-03-01,Pascal,0.3586
2020-03-01,Turing 16,0.06670000000000001
2020-03-01,Maxwell 2.0,0.05289999999999999
2020-03-01,Turing,0.08909999999999998
2020-04-01,GCN 3.0,0.0053
2020-04-01,GCN 4.0,0.0562
2020-04-01,Unknown,0.0699
2020-04-01,TeraScale 3,0.0017000000000000003
2020-04-01,TeraScale 2,0.0007999999999999999
2020-04-01,GCN 1.0,0.013
2020-04-01,GCN 2.0,0.0021999999999999997
2020-04-01,RDNA 1.0,0.0081
2020-04-01,GCN 5.0,0.0158
2020-04-01,GCN 5.1,0.0003
2020-04-01,Generation 7.5,0.0046
2020-04-01,Generation 9.0,0.0102
2020-04-01,Generation 8.0,0.005
2020-04-01,Generation 9.5,0.032299999999999995
2020-04-01,Maxwell,0.04870000000000001
2020-04-01,Kepler 2.0,0.0036999999999999997
2020-04-01,Fermi,0.0023
2020-04-01,Fermi 2.0,0.0032
2020-04-01,Kepler,0.020599999999999997
2020-04-01,Pascal,0.35019999999999996
2020-04-01,Turing 16,0.07039999999999999
2020-04-01,Maxwell 2.0,0.053700000000000005
2020-04-01,Turing,0.0829
2020-05-01,GCN 3.0,0.005200000000000001
2020-05-01,GCN 4.0,0.0577
2020-05-01,Unknown,0.06970000000000001
2020-05-01,TeraScale 3,0.0017000000000000003
2020-05-01,TeraScale 2,0.0007999999999999999
2020-05-01,GCN 1.0,0.012899999999999998
2020-05-01,GCN 2.0,0.0021999999999999997
2020-05-01,RDNA 1.0,0.0089
2020-05-01,GCN 5.0,0.0165
2020-05-01,GCN 5.1,0.0003
2020-05-01,Generation 7.5,0.004600000000000001
2020-05-01,Generation 9.0,0.0105
2020-05-01,Generation 8.0,0.0050999999999999995
2020-05-01,Generation 9.5,0.033499999999999995
2020-05-01,Maxwell,0.047
2020-05-01,Kepler 2.0,0.0036
2020-05-01,Fermi,0.0023
2020-05-01,Fermi 2.0,0.0033
2020-05-01,Kepler,0.019899999999999994
2020-05-01,Pascal,0.3370999999999999
2020-05-01,Turing 16,0.0726
2020-05-01,Maxwell 2.0,0.0517
2020-05-01,Turing,0.0858
2020-06-01,GCN 3.0,0.0049
2020-06-01,GCN 4.0,0.058899999999999994
2020-06-01,Unknown,0.06720000000000001
2020-06-01,TeraScale 3,0.0014000000000000002
2020-06-01,TeraScale 2,0.0007999999999999999
2020-06-01,GCN 1.0,0.011699999999999999
2020-06-01,GCN 2.0,0.002
2020-06-01,RDNA 1.0,0.0098
2020-06-01,GCN 5.0,0.0174
2020-06-01,GCN 5.1,0.0003
2020-06-01,Generation 7.5,0.0043
2020-06-01,Generation 9.0,0.0097
2020-06-01,Generation 8.0,0.0046
2020-06-01,Generation 9.5,0.031599999999999996
2020-06-01,Maxwell,0.04360000000000001
2020-06-01,Kepler 2.0,0.0032
2020-06-01,Fermi,0.0021000000000000003
2020-06-01,Fermi 2.0,0.0031000000000000003
2020-06-01,Kepler,0.018399999999999993
2020-06-01,Pascal,0.34069999999999995
2020-06-01,Turing 16,0.08379999999999999
2020-06-01,Maxwell 2.0,0.0503
2020-06-01,Turing,0.09390000000000001
2020-07-01,GCN 3.0,0.0047
2020-07-01,GCN 4.0,0.061399999999999996
2020-07-01,Unknown,0.0669
2020-07-01,TeraScale 3,0.0011
2020-07-01,TeraScale 2,0.0007
2020-07-01,GCN 1.0,0.0112
2020-07-01,GCN 2.0,0.0019
2020-07-01,RDNA 1.0,0.0104
2020-07-01,GCN 5.0,0.018
2020-07-01,GCN 5.1,0.0003
2020-07-01,Generation 7.5,0.0044
2020-07-01,Generation 9.0,0.0095
2020-07-01,Generation 8.0,0.0043
2020-07-01,Generation 9.5,0.031
2020-07-01,Maxwell,0.04020000000000001
2020-07-01,Kepler 2.0,0.0029
2020-07-01,Fermi,0.002
2020-07-01,Fermi 2.0,0.0028
2020-07-01,Kepler,0.017999999999999995
2020-07-01,Pascal,0.33870000000000006
2020-07-01,Turing 16,0.0889
2020-07-01,Maxwell 2.0,0.048799999999999996
2020-07-01,Turing,0.0988
2020-09-01,GCN 3.0,0.0045000000000000005
2020-09-01,GCN 4.0,0.0619
2020-09-01,Unknown,0.0613
2020-09-01,TeraScale 3,0.0011
2020-09-01,TeraScale 2,0.0005
2020-09-01,GCN 1.0,0.0102
2020-09-01,GCN 2.0,0.0018
2020-09-01,RDNA 1.0,0.012299999999999998
2020-09-01,GCN 5.0,0.0208
2020-09-01,GCN 5.1,0.0004
2020-09-01,Generation 7.5,0.0043
2020-09-01,Generation 9.0,0.0088
2020-09-01,Generation 8.0,0.0042
2020-09-01,Generation 9.5,0.0314
2020-09-01,Maxwell,0.03810000000000001
2020-09-01,Kepler 2.0,0.0025
2020-09-01,Fermi,0.002
2020-09-01,Fermi 2.0,0.0026
2020-09-01,Kepler,0.0166
2020-09-01,Pascal,0.3233
2020-09-01,Turing 16,0.10439999999999999
2020-09-01,Maxwell 2.0,0.0471
2020-09-01,Turing,0.11329999999999998
2020-10-01,GCN 3.0,0.0047
2020-10-01,GCN 4.0,0.06029999999999999
2020-10-01,Unknown,0.0612
2020-10-01,TeraScale 3,0.001
2020-10-01,TeraScale 2,0.0006000000000000001
2020-10-01,GCN 1.0,0.0099
2020-10-01,GCN 2.0,0.0017
2020-10-01,RDNA 1.0,0.0118
2020-10-01,GCN 5.0,0.0215
2020-10-01,GCN 5.1,0.0003
2020-10-01,Generation 7.5,0.0045
2020-10-01,Generation 9.0,0.0089
2020-10-01,Generation 8.0,0.0042
2020-10-01,Generation 9.5,0.031400000000000004
2020-10-01,Maxwell,0.0366
2020-10-01,Kepler 2.0,0.0025
2020-10-01,Fermi,0.0019
2020-10-01,Fermi 2.0,0.0025999999999999994
2020-10-01,Kepler,0.015899999999999997
2020-10-01,Pascal,0.3164999999999999
2020-10-01,Turing 16,0.1138
2020-10-01,Maxwell 2.0,0.044500000000000005
2020-10-01,Turing,0.1118
2020-12-01,GCN 3.0,0.0037
2020-12-01,GCN 4.0,0.054299999999999994
2020-12-01,Unknown,0.05349999999999999
2020-12-01,TeraScale 3,0.0005
2020-12-01,TeraScale 2,0.0005
2020-12-01,GCN 1.0,0.0084
2020-12-01,GCN 2.0,0.0014000000000000002
2020-12-01,RDNA 1.0,0.0111
2020-12-01,GCN 5.0,0.0201
2020-12-01,GCN 5.1,0.0002
2020-12-01,Generation 7.5,0.0036
2020-12-01,Generation 9.0,0.006900000000000001
2020-12-01,Generation 8.0,0.0031999999999999997
2020-12-01,Generation 9.5,0.0246
2020-12-01,Maxwell,0.030599999999999995
2020-12-01,Kepler 2.0,0.002
2020-12-01,Fermi,0.0015999999999999999
2020-12-01,Fermi 2.0,0.0019000000000000002
2020-12-01,Kepler,0.013300000000000001
2020-12-01,Pascal,0.3004
2020-12-01,Turing 16,0.1228
2020-12-01,Maxwell 2.0,0.039099999999999996
2020-12-01,Turing,0.156
2021-04-01,GCN 3.0,0.004200000000000001
2021-04-01,GCN 4.0,0.06079999999999999
2021-04-01,Unknown,0.05759999999999999
2021-04-01,TeraScale 3,0.0006000000000000001
2021-04-01,TeraScale 2,0.0005
2021-04-01,GCN 1.0,0.0087
2021-04-01,GCN 2.0,0.0013000000000000002
2021-04-01,RDNA 1.0,0.0196
2021-04-01,RDNA 2.0,0.0018
2021-04-01,GCN 5.0,0.023899999999999998
2021-04-01,GCN 5.1,0.0002
2021-04-01,Generation 7.5,0.0036999999999999997
2021-04-01,Generation 9.0,0.006500000000000001
2021-04-01,Generation 8.0,0.0031
2021-04-01,Generation 9.5,0.023299999999999998
2021-04-01,Maxwell,0.0309
2021-04-01,Kepler 2.0,0.0021
2021-04-01,Fermi,0.0018
2021-04-01,Fermi 2.0,0.0024
2021-04-01,Kepler,0.014099999999999998
2021-04-01,Pascal,0.28540000000000004
2021-04-01,Turing 16,0.1537
2021-04-01,Maxwell 2.0,0.0394
2021-04-01,Turing,0.13770000000000002
2021-04-01,Ampere,0.0338
2021-05-01,GCN 3.0,0.0044
2021-05-01,GCN 4.0,0.0595
2021-05-01,Unknown,0.05729999999999999
2021-05-01,TeraScale 3,0.0004
2021-05-01,TeraScale 2,0.0005
2021-05-01,GCN 1.0,0.008800000000000002
2021-05-01,GCN 2.0,0.0014000000000000002
2021-05-01,RDNA 1.0,0.0198
2021-05-01,RDNA 2.0,0.002
2021-05-01,GCN 5.0,0.0258
2021-05-01,GCN 5.1,0.0002
2021-05-01,Generation 7.5,0.0037999999999999996
2021-05-01,Generation 9.0,0.0066
2021-05-01,Generation 8.0,0.0031999999999999997
2021-05-01,Generation 9.5,0.023700000000000002
2021-05-01,Maxwell,0.0306
2021-05-01,Kepler 2.0,0.0021
2021-05-01,Fermi,0.0018
2021-05-01,Fermi 2.0,0.0021
2021-05-01,Kepler,0.014099999999999998
2021-05-01,Pascal,0.2806
2021-05-01,Turing 16,0.1549
2021-05-01,Maxwell 2.0,0.0388
2021-05-01,Turing,0.13670000000000002
2021-05-01,Ampere,0.0376
2021-06-01,GCN 3.0,0.0041
2021-06-01,GCN 4.0,0.05279999999999999
2021-06-01,Unknown,0.055999999999999994
2021-06-01,TeraScale 3,0.0004
2021-06-01,TeraScale 2,0.0005
2021-06-01,GCN 1.0,0.0082
2021-06-01,GCN 2.0,0.0011
2021-06-01,RDNA 1.0,0.0166
2021-06-01,RDNA 2.0,0.0029
2021-06-01,GCN 5.0,0.0246
2021-06-01,GCN 5.1,0.0001
2021-06-01,Generation 7.5,0.0037999999999999996
2021-06-01,Generation 9.0,0.006500000000000001
2021-06-01,Generation 8.0,0.0031
2021-06-01,Generation 9.5,0.0227
2021-06-01,Maxwell,0.027899999999999998
2021-06-01,Kepler 2.0,0.0019
2021-06-01,Fermi,0.0017000000000000001
2021-06-01,Fermi 2.0,0.002
2021-06-01,Kepler,0.012899999999999997
2021-06-01,Pascal,0.2626
2021-06-01,Turing 16,0.1511
2021-06-01,Maxwell 2.0,0.0344
2021-06-01,Turing,0.1402
2021-06-01,Ampere,0.0436
2021-07-01,GCN 3.0,0.0039
2021-07-01,GCN 4.0,0.0523
2021-07-01,Unknown,0.058199999999999995
2021-07-01,TeraScale 3,0.0004
2021-07-01,TeraScale 2,0.0005
2021-07-01,GCN 1.0,0.0081
2021-07-01,GCN 2.0,0.0012000000000000001
2021-07-01,RDNA 1.0,0.0166
2021-07-01,RDNA 2.0,0.0035
2021-07-01,GCN 5.0,0.0255
2021-07-01,GCN 5.1,0.0001
2021-07-01,Generation 7.5,0.0040999999999999995
2021-07-01,Generation 9.0,0.0068
2021-07-01,Generation 8.0,0.0033
2021-07-01,Generation 9.5,0.023799999999999998
2021-07-01,Maxwell,0.0273
2021-07-01,Kepler 2.0,0.0019
2021-07-01,Fermi,0.0017000000000000001
2021-07-01,Fermi 2.0,0.0021
2021-07-01,Kepler,0.012600000000000002
2021-07-01,Pascal,0.2511
2021-07-01,Turing 16,0.1511
2021-07-01,Maxwell 2.0,0.033699999999999994
2021-07-01,Turing,0.1278
2021-07-01,Ampere,0.0492
2021-08-01,GCN 3.0,0.0035
2021-08-01,GCN 4.0,0.047200000000000006
2021-08-01,Unknown,0.0523
2021-08-01,TeraScale 3,0.0004
2021-08-01,TeraScale 2,0.0004
2021-08-01,GCN 1.0,0.006999999999999999
2021-08-01,GCN 2.0,0.001
2021-08-01,RDNA 1.0,0.014599999999999998
2021-08-01,RDNA 2.0,0.0036
2021-08-01,GCN 5.0,0.023
2021-08-01,GCN 5.1,0.0001
2021-08-01,Generation 7.5,0.0037
2021-08-01,Generation 9.0,0.005999999999999999
2021-08-01,Generation 8.0,0.0028
2021-08-01,Generation 9.5,0.020699999999999996
2021-08-01,Maxwell,0.0237
2021-08-01,Kepler 2.0,0.0017
2021-08-01,Fermi,0.0015999999999999999
2021-08-01,Fermi 2.0,0.002
2021-08-01,Kepler,0.011499999999999998
2021-08-01,Pascal,0.23710000000000006
2021-08-01,Turing 16,0.14750000000000002
2021-08-01,Maxwell 2.0,0.0302
2021-08-01,Turing,0.13740000000000002
2021-08-01,Ampere,0.06539999999999999
2021-09-01,GCN 3.0,0.0036999999999999993
2021-09-01,GCN 4.0,0.050499999999999996
2021-09-01,Unknown,0.0648
2021-09-01,TeraScale 3,0.0005
2021-09-01,TeraScale 2,0.0004
2021-09-01,GCN 1.0,0.007399999999999999
2021-09-01,RDNA 1.0,0.015899999999999997
2021-09-01,GCN 2.0,0.0008
2021-09-01,RDNA 2.0,0.0043
2021-09-01,GCN 5.0,0.0255
2021-09-01,GCN 5.1,0.0001
2021-09-01,Generation 7.5,0.004
2021-09-01,Generation 9.0,0.0061
2021-09-01,Generation 8.0,0.0029
2021-09-01,Generation 9.5,0.0219
2021-09-01,Maxwell,0.024599999999999997
2021-09-01,Kepler 2.0,0.0017
2021-09-01,Fermi,0.0015999999999999999
2021-09-01,Fermi 2.0,0.002
2021-09-01,Kepler,0.011899999999999999
2021-09-01,Pascal,0.24009999999999998
2021-09-01,Turing 16,0.15739999999999998
2021-09-01,Maxwell 2.0,0.032100000000000004
2021-09-01,Turing,0.1282
2021-09-01,Ampere,0.07959999999999999
2021-10-01,GCN 3.0,0.0036999999999999997
2021-10-01,GCN 4.0,0.049600000000000005
2021-10-01,Unknown,0.066
2021-10-01,TeraScale 3,0.00030000000000000003
2021-10-01,TeraScale 2,0.0004
2021-10-01,GCN 1.0,0.0072
2021-10-01,GCN 2.0,0.0009000000000000001
2021-10-01,RDNA 1.0,0.0157
2021-10-01,RDNA 2.0,0.0045000000000000005
2021-10-01,GCN 5.0,0.025400000000000002
2021-10-01,GCN 5.1,0.0001
2021-10-01,Generation 7.5,0.0039
2021-10-01,Generation 9.0,0.006200000000000001
2021-10-01,Generation 8.0,0.0028
2021-10-01,Generation 9.5,0.021199999999999997
2021-10-01,Maxwell,0.023999999999999997
2021-10-01,Kepler 2.0,0.0016
2021-10-01,Fermi,0.0015999999999999999
2021-10-01,Fermi 2.0,0.0019000000000000002
2021-10-01,Kepler,0.011499999999999998
2021-10-01,Pascal,0.23180000000000003
2021-10-01,Turing 16,0.1604
2021-10-01,Maxwell 2.0,0.0315
2021-10-01,Turing,0.12109999999999999
2021-10-01,Ampere,0.08289999999999999
2021-11-01,GCN 3.0,0.0036999999999999997
2021-11-01,GCN 4.0,0.0497
2021-11-01,Unknown,0.06670000000000001
2021-11-01,TeraScale 3,0.0002
2021-11-01,TeraScale 2,0.0004
2021-11-01,GCN 1.0,0.0072
2021-11-01,GCN 2.0,0.001
2021-11-01,RDNA 1.0,0.0159
2021-11-01,RDNA 2.0,0.0052
2021-11-01,GCN 5.0,0.025599999999999998
2021-11-01,GCN 5.1,0.0001
2021-11-01,Generation 7.5,0.0037999999999999996
2021-11-01,Generation 9.0,0.0058000000000000005
2021-11-01,Generation 8.0,0.0027
2021-11-01,Generation 9.5,0.021200000000000004
2021-11-01,Maxwell,0.0237
2021-11-01,Kepler 2.0,0.0016
2021-11-01,Fermi,0.0015999999999999999
2021-11-01,Fermi 2.0,0.002
2021-11-01,Kepler,0.011499999999999998
2021-11-01,Pascal,0.23379999999999998
2021-11-01,Turing 16,0.157
2021-11-01,Maxwell 2.0,0.0313
2021-11-01,Turing,0.12630000000000002
2021-11-01,Ampere,0.10100000000000002
2022-01-01,GCN 3.0,0.0035
2022-01-01,GCN 4.0,0.04680000000000001
2022-01-01,Unknown,0.06970000000000001
2022-01-01,TeraScale 3,0.00030000000000000003
2022-01-01,TeraScale 2,0.0004
2022-01-01,GCN 1.0,0.007199999999999998
2022-01-01,RDNA 1.0,0.015000000000000001
2022-01-01,GCN 2.0,0.0007
2022-01-01,RDNA 2.0,0.005399999999999999
2022-01-01,GCN 5.0,0.0251
2022-01-01,GCN 5.1,0.0001
2022-01-01,Generation 7.5,0.0040999999999999995
2022-01-01,Generation 9.0,0.0059
2022-01-01,Generation 8.0,0.0027
2022-01-01,Generation 9.5,0.0202
2022-01-01,Maxwell,0.022999999999999996
2022-01-01,Kepler 2.0,0.0015
2022-01-01,Fermi,0.0017
2022-01-01,Fermi 2.0,0.0019000000000000002
2022-01-01,Kepler,0.011499999999999998
2022-01-01,Pascal,0.2253
2022-01-01,Turing 16,0.1567
2022-01-01,Maxwell 2.0,0.030000000000000006
2022-01-01,Turing,0.1195
2022-01-01,Ampere,0.1151
2022-03-01,GCN 3.0,0.0030000000000000005
2022-03-01,GCN 4.0,0.0434
2022-03-01,Unknown,0.06700000000000002
2022-03-01,TeraScale 2,0.0004
2022-03-01,GCN 1.0,0.006400000000000001
2022-03-01,TeraScale 3,0.0001
2022-03-01,RDNA 1.0,0.014499999999999999
2022-03-01,GCN 2.0,0.0007
2022-03-01,RDNA 2.0,0.006
2022-03-01,GCN 5.0,0.0229
2022-03-01,GCN 5.1,0.0001
2022-03-01,Generation 7.5,0.0036
2022-03-01,Generation 9.0,0.0052
2022-03-01,Generation 8.0,0.0025
2022-03-01,Generation 9.5,0.0181
2022-03-01,Maxwell,0.019700000000000002
2022-03-01,Kepler 2.0,0.0013
2022-03-01,Fermi,0.0013999999999999998
2022-03-01,Fermi 2.0,0.0017000000000000001
2022-03-01,Kepler,0.0103
2022-03-01,Pascal,0.21790000000000004
2022-03-01,Turing 16,0.15209999999999999
2022-03-01,Maxwell 2.0,0.028200000000000003
2022-03-01,Turing,0.1257
2022-03-01,Ampere,0.1404
2022-04-01,GCN 3.0,0.0031
2022-04-01,GCN 4.0,0.044399999999999995
2022-04-01,Unknown,0.0675
2022-04-01,TeraScale 3,0.0004
2022-04-01,TeraScale 2,0.0004
2022-04-01,GCN 1.0,0.0063999999999999994
2022-04-01,RDNA 1.0,0.0147
2022-04-01,GCN 2.0,0.0006
2022-04-01,RDNA 2.0,0.011699999999999999
2022-04-01,GCN 5.0,0.0238
2022-04-01,Generation 7.5,0.0036999999999999997
2022-04-01,Generation 9.0,0.0050999999999999995
2022-04-01,Generation 8.0,0.0024000000000000002
2022-04-01,Generation 9.5,0.0182
2022-04-01,Maxwell,0.0206
2022-04-01,Kepler 2.0,0.0014
2022-04-01,Fermi,0.0015
2022-04-01,Fermi 2.0,0.0019000000000000002
2022-04-01,Kepler,0.0101
2022-04-01,Pascal,0.21470000000000003
2022-04-01,Turing 16,0.15689999999999998
2022-04-01,Maxwell 2.0,0.027800000000000005
2022-04-01,Turing,0.11789999999999999
2022-04-01,Ampere,0.14909999999999995
2022-05-01,GCN 3.0,0.0028
2022-05-01,GCN 4.0,0.045700000000000005
2022-05-01,Unknown,0.06440000000000001
2022-05-01,TeraScale 2,0.00030000000000000003
2022-05-01,GCN 1.0,0.0058000000000000005
2022-05-01,TeraScale 3,0.0001
2022-05-01,RDNA 1.0,0.015600000000000001
2022-05-01,GCN 2.0,0.0007
2022-05-01,RDNA 2.0,0.013299999999999998
2022-05-01,GCN 5.0,0.0229
2022-05-01,GCN 5.1,0.0001
2022-05-01,Generation 7.5,0.0035
2022-05-01,Generation 9.0,0.0046
2022-05-01,Generation 8.0,0.0021
2022-05-01,Generation 9.5,0.0163
2022-05-01,Maxwell,0.0188
2022-05-01,Kepler 2.0,0.0012
2022-05-01,Fermi,0.0015999999999999999
2022-05-01,Fermi 2.0,0.0017000000000000001
2022-05-01,Kepler,0.009399999999999997
2022-05-01,Pascal,0.2168
2022-05-01,Turing 16,0.1578
2022-05-01,Maxwell 2.0,0.028200000000000003
2022-05-01,Turing,0.1216
2022-05-01,Ampere,0.16050000000000003
2022-06-01,GCN 3.0,0.003
